scheduler,job_name,selected_gpu_id,selected_gpu_type,runtime_on_gpu,start_time,job_jct,gpu_milli,ddl
chronus_[0-200],openb-pod-3108,3,A100,2371,0,2371,460,3899.0
chronus_[0-200],openb-pod-1110,2,A100,3240,0,3240,320,4649.0
chronus_[0-200],openb-pod-2132,10,V100,3293.9999999999995,0,3293.9999999999995,160,3902.0
chronus_[0-200],openb-pod-2513,4,A100,3356,0,3356,470,5558.0
chronus_[0-200],openb-pod-2637,8,GTX2080Ti,3813,0,3813,460,6933.0
chronus_[0-200],openb-pod-2636,0,A100,5467,1086,6553,650,14413.0
chronus_[0-200],openb-pod-1239,6,GTX2080Ti,6609.000000000001,0,6609.000000000001,160,8525.0
chronus_[0-200],openb-pod-3324,5,GTX2080Ti,6988,0,6988,320,7720.0
chronus_[0-200],openb-pod-2244,9,GTX2080Ti,8570.999999999998,0,8570.999999999998,470,11441.0
chronus_[0-200],openb-pod-1475,12,V100,10905,0,10905,320,11670.0
chronus_[0-200],openb-pod-1404,11,V100,11210.000000000002,0,11210.000000000002,160,13293.0
chronus_[0-200],openb-pod-1432,3,A100,9928.000000000002,2371,12299.000000000002,220,26386.0
chronus_[0-200],openb-pod-1929,3,A100,1051,12300.000000000002,13351.000000000002,470,inf
chronus_[0-200],openb-pod-3012,1,A100,11842,1796,13638,470,15119.0
chronus_[0-200],openb-pod-2889,11,V100,2604,11210.000000000002,13814.000000000002,320,inf
chronus_[0-200],openb-pod-3043,2,A100,11165.999999999996,3240,14405.999999999996,810,28770.0
chronus_[0-200],openb-pod-2300,3,A100,1067,13351.000000000002,14418.000000000002,320,inf
chronus_[0-200],openb-pod-3101,1,A100,1080,13638,14718,460,inf
chronus_[0-200],openb-pod-1696,2,A100,1094,14406.999999999996,15500.999999999996,470,inf
chronus_[0-200],openb-pod-1118,3,A100,1122,14419.000000000002,15541.000000000002,470,inf
chronus_[0-200],openb-pod-1376,1,A100,1131,14718,15849,650,inf
chronus_[0-200],openb-pod-2006,11,V100,2766.999999999998,13815.000000000002,16582,650,inf
chronus_[0-200],openb-pod-1780,2,A100,1142,15500.999999999996,16642.999999999996,460,inf
chronus_[0-200],openb-pod-2885,3,A100,1151.0000000000018,15542.000000000002,16693.000000000004,320,inf
chronus_[0-200],openb-pod-1478,1,A100,1177,15849,17026,480,inf
chronus_[0-200],openb-pod-2745,2,A100,1199,16642.999999999996,17841.999999999996,320,inf
chronus_[0-200],openb-pod-1901,3,A100,1213,16693.000000000004,17906.000000000004,470,inf
chronus_[0-200],openb-pod-2762,1,A100,1220,17027,18247,230,inf
chronus_[0-200],openb-pod-3188,14,V100,18764.999999999996,0,18764.999999999996,320,10513.0
chronus_[0-200],openb-pod-2327,7,GTX2080Ti,16856,2059,18915,330,19601.0
chronus_[0-200],openb-pod-3120,2,A100,1245,17841.999999999996,19086.999999999996,650,inf
chronus_[0-200],openb-pod-2954,3,A100,1281,17907.000000000004,19188.000000000004,650,inf
chronus_[0-200],openb-pod-3182,1,A100,1288,18247,19535,320,inf
chronus_[0-200],openb-pod-2113,11,V100,2964,16583,19547,230,inf
chronus_[0-200],openb-pod-1812,2,A100,1314,19086.999999999996,20400.999999999996,810,inf
chronus_[0-200],openb-pod-1346,3,A100,1315,19188.000000000004,20503.000000000004,460,inf
chronus_[0-200],openb-pod-1529,7,GTX2080Ti,1843,18915,20758,650,inf
chronus_[0-200],openb-pod-2030,1,A100,1327,19536,20863,650,inf
chronus_[0-200],openb-pod-3166,2,A100,1350,20400.999999999996,21750.999999999996,470,inf
chronus_[0-200],openb-pod-3342,3,A100,1411,20503.000000000004,21914.000000000004,160,inf
chronus_[0-200],openb-pod-1211,14,V100,3187,18764.999999999996,21951.999999999996,320,inf
chronus_[0-200],openb-pod-2830,1,A100,1447,20864,22311,650,inf
chronus_[0-200],openb-pod-3337,11,V100,3242,19548,22790,470,inf
chronus_[0-200],openb-pod-1976,7,GTX2080Ti,2303,20759,23062,650,inf
chronus_[0-200],openb-pod-2074,2,A100,1447,21751.999999999996,23198.999999999996,650,inf
chronus_[0-200],openb-pod-2201,3,A100,1453,21914.000000000004,23367.000000000004,650,inf
chronus_[0-200],openb-pod-2868,1,A100,1456,22311,23767,320,inf
chronus_[0-200],openb-pod-1150,2,A100,1466,23199.999999999996,24665.999999999996,470,inf
chronus_[0-200],openb-pod-2205,3,A100,1466,23368.000000000004,24834.000000000004,650,inf
chronus_[0-200],openb-pod-2064,13,V100,24997,0,24997,220,13488.0
chronus_[0-200],openb-pod-1398,1,A100,1489,23768,25257,650,inf
chronus_[0-200],openb-pod-2773,7,GTX2080Ti,2370,23063,25433,320,inf
chronus_[0-200],openb-pod-1589,14,V100,3736,21952.999999999996,25688.999999999996,460,inf
chronus_[0-200],openb-pod-2329,2,A100,1536,24665.999999999996,26201.999999999996,460,inf
chronus_[0-200],openb-pod-1652,3,A100,1710,24834.000000000004,26544.000000000004,470,inf
chronus_[0-200],openb-pod-1582,11,V100,3801,22791,26592,650,inf
chronus_[0-200],openb-pod-2295,1,A100,1725,25257,26982,470,inf
chronus_[0-200],openb-pod-2374,2,A100,1829,26201.999999999996,28030.999999999996,320,inf
chronus_[0-200],openb-pod-1181,7,GTX2080Ti,2899,25433,28332,650,inf
chronus_[0-200],openb-pod-1633,3,A100,1855,26545.000000000004,28400.000000000004,460,inf
chronus_[0-200],openb-pod-3222,1,A100,1916,26983,28899,470,inf
chronus_[0-200],openb-pod-1968,13,V100,4277,24998,29275,460,inf
chronus_[0-200],openb-pod-1569,2,A100,1945,28030.999999999996,29975.999999999996,320,inf
chronus_[0-200],openb-pod-1416,14,V100,4403,25689.999999999996,30092.999999999996,460,inf
chronus_[0-200],openb-pod-1168,3,A100,1958,28400.000000000004,30358.000000000004,470,inf
chronus_[0-200],openb-pod-1631,1,A100,2026,28900,30926,220,inf
chronus_[0-200],openb-pod-3079,11,V100,4770,26592,31362,650,inf
chronus_[0-200],openb-pod-2431,7,GTX2080Ti,3038,28333,31371,470,inf
chronus_[0-200],openb-pod-1783,2,A100,2026,29975.999999999996,32001.999999999996,160,inf
chronus_[0-200],openb-pod-2394,3,A100,2036,30359.000000000004,32395.000000000004,160,inf
chronus_[0-200],openb-pod-2906,10,V100,29592.000000000007,3293.9999999999995,32886.00000000001,230,34543.0
chronus_[0-200],openb-pod-1451,1,A100,2120,30927,33047,650,inf
chronus_[0-200],openb-pod-3226,4,A100,30482.999999999985,3356,33838.999999999985,320,50100.0
chronus_[0-200],openb-pod-1424,13,V100,4900,29275,34175,650,inf
chronus_[0-200],openb-pod-1213,2,A100,2367.9999999999964,32001.999999999996,34369.99999999999,470,inf
chronus_[0-200],openb-pod-2816,3,A100,2376.9999999999964,32395.000000000004,34772,650,inf
chronus_[0-200],openb-pod-2807,7,GTX2080Ti,3524,31371,34895,650,inf
chronus_[0-200],openb-pod-3038,14,V100,5159.000000000004,30092.999999999996,35252,650,inf
chronus_[0-200],openb-pod-1241,1,A100,2519,33047,35566,650,inf
chronus_[0-200],openb-pod-2335,4,A100,2554,33838.999999999985,36392.999999999985,230,inf
chronus_[0-200],openb-pod-1960,2,A100,2721,34370.99999999999,37091.99999999999,220,inf
chronus_[0-200],openb-pod-3161,11,V100,5955,31362,37317,470,inf
chronus_[0-200],openb-pod-2467,3,A100,2755,34773,37528,220,inf
chronus_[0-200],openb-pod-1205,1,A100,2781,35567,38348,650,inf
chronus_[0-200],openb-pod-1793,10,V100,6146,32887.00000000001,39033.00000000001,110,inf
chronus_[0-200],openb-pod-2038,4,A100,3066,36393.999999999985,39459.999999999985,470,inf
chronus_[0-200],openb-pod-2546,7,GTX2080Ti,4996,34896,39892,470,inf
chronus_[0-200],openb-pod-2826,2,A100,3100,37091.99999999999,40191.99999999999,110,inf
chronus_[0-200],openb-pod-3055,3,A100,3118,37528,40646,320,inf
chronus_[0-200],openb-pod-1800,13,V100,6757.999999999993,34175,40932.99999999999,470,inf
chronus_[0-200],openb-pod-2049,1,A100,3248,38348,41596,220,inf
chronus_[0-200],openb-pod-2266,14,V100,7095,35252,42347,650,inf
chronus_[0-200],openb-pod-2148,4,A100,3441,39460.999999999985,42901.999999999985,220,inf
chronus_[0-200],openb-pod-3261,2,A100,3614,40191.99999999999,43805.99999999999,160,inf
chronus_[0-200],openb-pod-2908,3,A100,3663,40647,44310,230,inf
chronus_[0-200],openb-pod-1109,11,V100,7945,37317,45262,320,inf
chronus_[0-200],openb-pod-2524,1,A100,3770,41596,45366,470,inf
chronus_[0-200],openb-pod-3292,7,GTX2080Ti,5593,39892,45485,470,inf
chronus_[0-200],openb-pod-1984,4,A100,3847,42901.999999999985,46748.999999999985,470,inf
chronus_[0-200],openb-pod-2084,0,A100,40513.00000000002,6553,47066.00000000002,230,116669.0
chronus_[0-200],openb-pod-2419,2,A100,3868,43806.99999999999,47674.99999999999,470,inf
chronus_[0-200],openb-pod-2829,10,V100,9007,39033.00000000001,48040.00000000001,320,inf
chronus_[0-200],openb-pod-2355,3,A100,4058,44310,48368,470,inf
chronus_[0-200],openb-pod-2670,1,A100,4192,45366,49558,470,inf
chronus_[0-200],openb-pod-1318,13,V100,9329,40933.99999999999,50262.99999999999,160,inf
chronus_[0-200],openb-pod-2633,4,A100,4278,46748.999999999985,51026.999999999985,220,inf
chronus_[0-200],openb-pod-3089,0,A100,4294,47066.00000000002,51360.00000000002,320,inf
chronus_[0-200],openb-pod-2976,14,V100,9454,42347,51801,320,inf
chronus_[0-200],openb-pod-3149,7,GTX2080Ti,6365,45486,51851,320,inf
chronus_[0-200],openb-pod-2821,2,A100,4344,47674.99999999999,52018.99999999999,320,inf
chronus_[0-200],openb-pod-1784,3,A100,4494,48368,52862,470,inf
chronus_[0-200],openb-pod-2210,1,A100,4543,49558,54101,650,inf
chronus_[0-200],openb-pod-2489,11,V100,9954,45262,55216,650,inf
chronus_[0-200],openb-pod-2208,4,A100,4589,51027.999999999985,55616.999999999985,320,inf
chronus_[0-200],openb-pod-2135,0,A100,4928,51360.00000000002,56288.00000000002,320,inf
chronus_[0-200],openb-pod-2487,2,A100,5365,52018.99999999999,57383.99999999999,480,inf
chronus_[0-200],openb-pod-2573,3,A100,5416,52863,58279,320,inf
chronus_[0-200],openb-pod-2771,10,V100,11237,48040.00000000001,59277.00000000001,470,inf
chronus_[0-200],openb-pod-2699,1,A100,5492,54101,59593,320,inf
chronus_[0-200],openb-pod-2446,7,GTX2080Ti,7848,51851,59699,320,inf
chronus_[0-200],openb-pod-2988,4,A100,5613,55616.999999999985,61229.999999999985,320,inf
chronus_[0-200],openb-pod-2743,0,A100,5642,56289.00000000002,61931.00000000002,320,inf
chronus_[0-200],openb-pod-2246,13,V100,11886,50262.99999999999,62148.99999999999,220,inf
chronus_[0-200],openb-pod-2964,2,A100,5708,57383.99999999999,63091.99999999999,470,inf
chronus_[0-200],openb-pod-3246,3,A100,5757,58279,64036,590,inf
chronus_[0-200],openb-pod-3402,14,V100,12518,51801,64319,230,inf
chronus_[0-200],openb-pod-3380,1,A100,5868,59593,65461,160,inf
chronus_[0-200],openb-pod-3125,4,A100,6131,61229.999999999985,67360.99999999999,220,inf
chronus_[0-200],openb-pod-1918,0,A100,6415.999999999993,61931.00000000002,68347.00000000001,650,inf
chronus_[0-200],openb-pod-2611,11,V100,13381,55216,68597,320,inf
chronus_[0-200],openb-pod-2677,7,GTX2080Ti,9945,59700,69645,230,inf
chronus_[0-200],openb-pod-1910,2,A100,6693.000000000007,63091.99999999999,69785,320,inf
chronus_[0-200],openb-pod-3256,3,A100,6875,64036,70911,650,inf
chronus_[0-200],openb-pod-1426,1,A100,7443,65462,72905,320,inf
chronus_[0-200],openb-pod-2438,10,V100,14054.000000000007,59277.00000000001,73331.00000000001,460,inf
chronus_[0-200],openb-pod-2015,4,A100,7718,67360.99999999999,75078.99999999999,220,inf
chronus_[0-200],openb-pod-1854,0,A100,8273,68348.00000000001,76621.00000000001,470,inf
chronus_[0-200],openb-pod-1658,13,V100,15627.000000000007,62148.99999999999,77776,320,inf
chronus_[0-200],openb-pod-1766,2,A100,8353,69785,78138,470,inf
chronus_[0-200],openb-pod-2937,3,A100,8448,70911,79359,320,inf
chronus_[0-200],openb-pod-2071,1,A100,8537,72905,81442,220,inf
chronus_[0-200],openb-pod-2008,14,V100,17685,64319,82004,320,inf
chronus_[0-200],openb-pod-1538,7,GTX2080Ti,12885,69645,82530,110,inf
chronus_[0-200],openb-pod-2060,4,A100,9153,75078.99999999999,84231.99999999999,320,inf
chronus_[0-200],openb-pod-3118,0,A100,9379,76621.00000000001,86000.00000000001,320,inf
chronus_[0-200],openb-pod-1279,2,A100,10165,78138,88303,320,inf
chronus_[0-200],openb-pod-1430,3,A100,10586,79359,89945,320,inf
chronus_[0-200],openb-pod-1497,11,V100,21718,68597,90315,220,inf
chronus_[0-200],openb-pod-3355,1,A100,10811,81442,92253,320,inf
chronus_[0-200],openb-pod-3300,6,GTX2080Ti,85715.99999999985,6609.000000000001,92324.99999999985,810,124784.0
chronus_[0-200],openb-pod-2582,10,V100,22042,73331.00000000001,95373.00000000001,320,inf
chronus_[0-200],openb-pod-2724,4,A100,11677,84231.99999999999,95908.99999999999,220,inf
chronus_[0-200],openb-pod-2756,0,A100,12503,86000.00000000001,98503.00000000001,160,inf
chronus_[0-200],openb-pod-1520,2,A100,12549,88303,100852,320,inf
chronus_[0-200],openb-pod-1343,7,GTX2080Ti,19772,82531,102303,470,inf
chronus_[0-200],openb-pod-2968,13,V100,25167,77776,102943,220,inf
chronus_[0-200],openb-pod-1434,3,A100,13064,89945,103009,470,inf
chronus_[0-200],openb-pod-1267,1,A100,13204,92253,105457,320,inf
chronus_[0-200],openb-pod-1850,4,A100,13570,95908.99999999999,109478.99999999999,320,inf
chronus_[0-200],openb-pod-3019,14,V100,28906,82005,110911,220,inf
chronus_[0-200],openb-pod-2301,0,A100,13638,98503.00000000001,112141.00000000001,650,inf
chronus_[0-200],openb-pod-1867,6,GTX2080Ti,23135,92325.99999999985,115460.99999999985,320,inf
chronus_[0-200],openb-pod-2667,2,A100,16521,100852,117373,320,inf
chronus_[0-200],openb-pod-1548,11,V100,31890,90315,122205,220,inf
chronus_[0-200],openb-pod-2722,3,A100,20410,103009,123419,320,inf
chronus_[0-200],openb-pod-1286,1,A100,20489,105457,125946,320,inf
chronus_[0-200],openb-pod-1090,7,GTX2080Ti,25324,102303,127627,220,inf
chronus_[0-200],openb-pod-2498,5,GTX2080Ti,121957.99999999996,6988,128945.99999999996,320,159459.0
chronus_[0-200],openb-pod-1329,10,V100,33945,95374.00000000001,129319.00000000001,320,inf
chronus_[0-200],openb-pod-1319,4,A100,20604,109478.99999999999,130082.99999999999,160,inf
chronus_[0-200],openb-pod-1111,0,A100,22501.999999999985,112142.00000000001,134644,160,inf
chronus_[0-200],openb-pod-2154,2,A100,23497,117374,140871,50,inf
chronus_[0-200],openb-pod-2173,8,GTX2080Ti,143686.99999999985,3814,147500.99999999985,550,111625.0
chronus_[0-200],openb-pod-1838,3,A100,25559,123420,148979,320,inf
chronus_[0-200],openb-pod-3097,13,V100,46056,102944,149000,320,inf
chronus_[0-200],openb-pod-2921,6,GTX2080Ti,35458,115460.99999999985,150918.99999999985,160,inf
chronus_[0-200],openb-pod-1273,1,A100,25901,125946,151847,320,inf
chronus_[0-200],openb-pod-2191,14,V100,56537,110912,167449,320,inf
chronus_[0-200],openb-pod-2471,4,A100,40405.000000000015,130082.99999999999,170488,320,inf
chronus_[0-200],openb-pod-1228,7,GTX2080Ti,44965,127627,172592,50,inf
chronus_[0-200],openb-pod-2093,5,GTX2080Ti,46077.000000000015,128945.99999999996,175022.99999999997,460,inf
chronus_[0-200],openb-pod-3104,0,A100,40717,134645,175362,320,inf
chronus_[0-200],openb-pod-1636,2,A100,43251,140871,184122,320,inf
chronus_[0-200],openb-pod-1906,11,V100,63858.99999999997,122206,186064.99999999997,320,inf
chronus_[0-200],openb-pod-2354,9,GTX2080Ti,178126.99999999985,8571.999999999998,186698.99999999985,320,199415.0
chronus_[0-200],openb-pod-2717,10,V100,64082.999999999985,129320.00000000001,193403,320,inf
chronus_[0-200],openb-pod-2260,3,A100,48850,148980,197830,320,inf
chronus_[0-200],openb-pod-3099,1,A100,66163.00000000003,151848,218011.00000000003,460,inf
chronus_[0-200],openb-pod-2950,8,GTX2080Ti,71403,147500.99999999985,218903.99999999985,160,inf
chronus_[0-200],openb-pod-2907,4,A100,75528.00000000003,170488,246016.00000000003,810,inf
chronus_[0-200],openb-pod-2391,6,GTX2080Ti,106591.00000000006,150918.99999999985,257509.9999999999,110,inf
chronus_[0-200],openb-pod-2054,13,V100,134595,149000,283595,220,inf
chronus_[0-200],openb-pod-3041,7,GTX2080Ti,156872,172593,329465,810,inf
chronus_[0-200],openb-pod-2502,14,V100,176544,167449,343993,220,inf
chronus_[0-200],openb-pod-2675,5,GTX2080Ti,296010.9999999999,175022.99999999997,471033.9999999999,460,inf
chronus_[0-200],openb-pod-2184,12,V100,936968.0000000026,10905,947873.0000000026,110,1063330.0
chronus_[0-200],openb-pod-1958,0,A100,12475899.000000004,175363,12651262.000000004,460,inf
fgt_[0-100],openb-pod-3120,0,A100,1245,0,1245,650,inf
fgt_[0-100],openb-pod-2074,0,A100,1447,1245,2692,650,inf
fgt_[0-100],openb-pod-1451,0,A100,2120,2692,4812,650,inf
fgt_[0-100],openb-pod-2210,0,A100,4543,4812,9355,650,inf
fgt_[0-100],openb-pod-2487,0,A100,5365,9355,14720,480,inf
fgt_[0-100],openb-pod-2636,0,A100,5467,14720,20187,650,14413.0
fgt_[0-100],openb-pod-3246,0,A100,5757,20187,25944,590,inf
fgt_[0-100],openb-pod-1434,0,A100,13064,25944,39008,470,inf
fgt_[0-100],openb-pod-2354,0,A100,106344,20187,126531,320,199415.0
fgt_[0-100],openb-pod-1520,0,A100,12549,14720,27269,320,inf
fgt_[0-100],openb-pod-2582,0,A100,8794,9355,18149,320,inf
fgt_[0-100],openb-pod-2756,0,A100,12503,9355,21858,160,inf
fgt_[0-100],openb-pod-2208,0,A100,4589,4812,9401,320,inf
fgt_[0-100],openb-pod-2829,0,A100,3442,2692,6134,320,inf
fgt_[0-100],openb-pod-3055,0,A100,3118,1245,4363,320,inf
fgt_[0-100],openb-pod-1211,0,A100,1315,0,1315,320,inf
fgt_[0-100],openb-pod-3101,1,A100,1080,0,1080,460,inf
fgt_[0-100],openb-pod-1127,1,A100,1295,1080,2375,470,3854.0
fgt_[0-100],openb-pod-1181,1,A100,1772,2375,4147,650,inf
fgt_[0-100],openb-pod-2816,1,A100,2377,4147,6524,650,inf
fgt_[0-100],openb-pod-2135,1,A100,4928,6524,11452,320,inf
fgt_[0-100],openb-pod-2677,1,A100,6936,11452,18388,230,inf
fgt_[0-100],openb-pod-3104,1,A100,40717,18388,59105,320,inf
fgt_[0-100],openb-pod-1636,1,A100,43251,18388,61639,320,inf
fgt_[0-100],openb-pod-2260,1,A100,48850,18388,67238,320,inf
fgt_[0-100],openb-pod-2093,1,A100,32330,11452,43782,460,inf
fgt_[0-100],openb-pod-2950,1,A100,48212,11452,59664,160,inf
fgt_[0-100],openb-pod-1918,1,A100,6416,6524,12940,650,inf
fgt_[0-100],openb-pod-1475,1,A100,4538,4147,8685,320,11670.0
fgt_[0-100],openb-pod-3324,1,A100,3962,2375,6337,320,7720.0
fgt_[0-100],openb-pod-1589,1,A100,1528,1080,2608,460,inf
fgt_[0-100],openb-pod-2947,1,A100,1086,0,1086,470,2492.0
fgt_[0-100],openb-pod-1118,2,A100,1122,0,1122,470,inf
fgt_[0-100],openb-pod-2030,2,A100,1327,1122,2449,650,inf
fgt_[0-100],openb-pod-1593,2,A100,1796,2449,4245,460,2294.0
fgt_[0-100],openb-pod-1241,2,A100,2519,4245,6764,650,inf
fgt_[0-100],openb-pod-2446,2,A100,5160,6764,11924,320,inf
fgt_[0-100],openb-pod-1766,2,A100,8353,11924,20277,470,inf
fgt_[0-100],openb-pod-3012,2,A100,11842,20277,32119,470,15119.0
fgt_[0-100],openb-pod-2301,2,A100,13638,32119,45757,650,inf
fgt_[0-100],openb-pod-1958,2,A100,12475899,20277,12496176,460,inf
fgt_[0-100],openb-pod-1343,2,A100,11841,11924,23765,470,inf
fgt_[0-100],openb-pod-1426,2,A100,7443,6764,14207,320,inf
fgt_[0-100],openb-pod-2937,2,A100,8448,6764,15212,320,inf
fgt_[0-100],openb-pod-1404,2,A100,4445,4245,8690,160,13293.0
fgt_[0-100],openb-pod-3380,2,A100,5868,4245,10113,160,inf
fgt_[0-100],openb-pod-3292,2,A100,3772,2449,6221,470,inf
fgt_[0-100],openb-pod-1783,2,A100,2026,1122,3148,160,inf
fgt_[0-100],openb-pod-1239,2,A100,4440,1122,5562,160,8525.0
fgt_[0-100],openb-pod-1478,2,A100,1177,0,1177,480,inf
fgt_[0-100],openb-pod-2154,2,A100,23497,0,23497,50,inf
fgt_[0-100],openb-pod-2006,3,A100,1138,0,1138,650,inf
fgt_[0-100],openb-pod-1976,3,A100,1414,1138,2552,650,inf
fgt_[0-100],openb-pod-3079,3,A100,1904,2552,4456,650,inf
fgt_[0-100],openb-pod-2266,3,A100,2849,4456,7305,650,inf
fgt_[0-100],openb-pod-3402,3,A100,5184,7305,12489,230,inf
fgt_[0-100],openb-pod-2968,3,A100,9925,12489,22414,220,inf
fgt_[0-100],openb-pod-2907,3,A100,75528,22414,97942,810,inf
fgt_[0-100],openb-pod-2173,3,A100,78199,12489,90688,550,111625.0
fgt_[0-100],openb-pod-2060,3,A100,9153,7305,16458,320,inf
fgt_[0-100],openb-pod-3118,3,A100,9379,7305,16684,320,inf
fgt_[0-100],openb-pod-2821,3,A100,4344,4456,8800,320,inf
fgt_[0-100],openb-pod-2633,3,A100,4278,2552,6830,220,inf
fgt_[0-100],openb-pod-1569,3,A100,1945,1138,3083,320,inf
fgt_[0-100],openb-pod-2374,3,A100,1829,0,1829,320,inf
fgt_[0-100],openb-pod-2954,4,A100,1281,0,1281,650,inf
fgt_[0-100],openb-pod-1652,4,A100,1710,1281,2991,470,inf
fgt_[0-100],openb-pod-1213,4,A100,2368,2991,5359,470,inf
fgt_[0-100],openb-pod-2246,4,A100,4718,5359,10077,220,inf
fgt_[0-100],openb-pod-2743,4,A100,5642,10077,15719,320,inf
fgt_[0-100],openb-pod-3043,4,A100,11166,15719,26885,810,28770.0
fgt_[0-100],openb-pod-1850,4,A100,13570,26885,40455,320,inf
fgt_[0-100],openb-pod-1319,4,A100,20604,15719,36323,160,inf
fgt_[0-100],openb-pod-1267,4,A100,13204,10077,23281,320,inf
fgt_[0-100],openb-pod-1548,4,A100,13234,10077,23311,220,inf
fgt_[0-100],openb-pod-2611,4,A100,5523,5359,10882,320,inf
fgt_[0-100],openb-pod-2988,4,A100,5613,5359,10972,320,inf
fgt_[0-100],openb-pod-2419,4,A100,3868,2991,6859,470,inf
fgt_[0-100],openb-pod-1968,4,A100,1741,1281,3022,460,inf
fgt_[0-100],openb-pod-2132,4,A100,1301,0,1301,160,3902.0
fgt_[0-100],openb-pod-3342,4,A100,1411,0,1411,160,inf
fgt_[0-100],openb-pod-2637,5,GTX2080Ti,3813,0,3813,460,6933.0
fgt_[0-100],openb-pod-2038,5,GTX2080Ti,5668,0,5668,470,inf
fgt_[0-100],openb-pod-3038,6,GTX2080Ti,3147,0,3147,650,inf
fgt_[0-100],openb-pod-2008,6,GTX2080Ti,11168,3147,14315,320,inf
fgt_[0-100],openb-pod-1279,6,GTX2080Ti,15890,3147,19037,320,inf
fgt_[0-100],openb-pod-2724,6,GTX2080Ti,20332,3147,23479,220,inf
fgt_[0-100],openb-pod-2467,6,GTX2080Ti,4033,0,4033,220,inf
fgt_[0-100],openb-pod-3108,7,GTX2080Ti,3879,0,3879,460,3899.0
fgt_[0-100],openb-pod-1800,7,GTX2080Ti,4813,0,4813,470,inf
fgt_[0-100],openb-pod-2431,8,GTX2080Ti,3038,0,3038,470,inf
fgt_[0-100],openb-pod-2964,8,GTX2080Ti,9415,3038,12453,470,inf
fgt_[0-100],openb-pod-2438,8,GTX2080Ti,11186,3038,14224,460,inf
fgt_[0-100],openb-pod-3161,8,GTX2080Ti,4395,0,4395,470,inf
fgt_[0-100],openb-pod-2807,9,GTX2080Ti,3524,0,3524,650,inf
fgt_[0-100],openb-pod-1867,9,GTX2080Ti,23135,3524,26659,320,inf
fgt_[0-100],openb-pod-3097,9,GTX2080Ti,28352,3524,31876,320,inf
fgt_[0-100],openb-pod-2722,9,GTX2080Ti,32091,3524,35615,320,inf
fgt_[0-100],openb-pod-1793,9,GTX2080Ti,3560,0,3560,110,inf
fgt_[0-100],openb-pod-2335,9,GTX2080Ti,3790,0,3790,230,inf
fgt_[0-150],openb-pod-2889,0,A100,1050,0,1050,320,inf
fgt_[0-150],openb-pod-1478,0,A100,1177,1050,2227,480,inf
fgt_[0-150],openb-pod-2030,0,A100,1327,2227,3554,650,inf
fgt_[0-150],openb-pod-1398,0,A100,1489,3554,5043,650,inf
fgt_[0-150],openb-pod-3108,0,A100,2371,5043,7414,460,3899.0
fgt_[0-150],openb-pod-2266,0,A100,2849,7414,10263,650,inf
fgt_[0-150],openb-pod-2210,0,A100,4543,10263,14806,650,inf
fgt_[0-150],openb-pod-2611,0,A100,5523,14806,20329,320,inf
fgt_[0-150],openb-pod-1434,0,A100,13064,20329,33393,470,inf
fgt_[0-150],openb-pod-2301,0,A100,13638,33393,47031,650,inf
fgt_[0-150],openb-pod-1286,0,A100,20489,47031,67520,320,inf
fgt_[0-150],openb-pod-1329,0,A100,13786,33393,47179,320,inf
fgt_[0-150],openb-pod-1850,0,A100,13570,20329,33899,320,inf
fgt_[0-150],openb-pod-1520,0,A100,12549,14806,27355,320,inf
fgt_[0-150],openb-pod-1267,0,A100,13204,14806,28010,320,inf
fgt_[0-150],openb-pod-2699,0,A100,5492,10263,15755,320,inf
fgt_[0-150],openb-pod-2246,0,A100,4718,7414,12132,220,inf
fgt_[0-150],openb-pod-2633,0,A100,4278,5043,9321,220,inf
fgt_[0-150],openb-pod-2821,0,A100,4344,5043,9387,320,inf
fgt_[0-150],openb-pod-2049,0,A100,3248,3554,6802,220,inf
fgt_[0-150],openb-pod-2394,0,A100,2036,2227,4263,160,inf
fgt_[0-150],openb-pod-1239,0,A100,4440,2227,6667,160,8525.0
fgt_[0-150],openb-pod-1127,0,A100,1295,1050,2345,470,3854.0
fgt_[0-150],openb-pod-2300,0,A100,1067,0,1067,320,inf
fgt_[0-150],openb-pod-2762,0,A100,1220,0,1220,230,inf
fgt_[0-150],openb-pod-2826,0,A100,3100,0,3100,110,inf
fgt_[0-150],openb-pod-1376,1,A100,1131,0,1131,650,inf
fgt_[0-150],openb-pod-1529,1,A100,1302,1131,2433,650,inf
fgt_[0-150],openb-pod-1150,1,A100,1466,2433,3899,470,inf
fgt_[0-150],openb-pod-3038,1,A100,2100,3899,5999,650,inf
fgt_[0-150],openb-pod-1241,1,A100,2519,5999,8518,650,inf
fgt_[0-150],openb-pod-2513,1,A100,3356,8518,11874,470,5558.0
fgt_[0-150],openb-pod-3246,1,A100,5757,11874,17631,590,inf
fgt_[0-150],openb-pod-1766,1,A100,8353,17631,25984,470,inf
fgt_[0-150],openb-pod-2906,1,A100,12206,25984,38190,230,34543.0
fgt_[0-150],openb-pod-2907,1,A100,75528,38190,113718,810,inf
fgt_[0-150],openb-pod-1958,1,A100,12475899,25984,12501883,460,inf
fgt_[0-150],openb-pod-3012,1,A100,11842,17631,29473,470,15119.0
fgt_[0-150],openb-pod-1426,1,A100,7443,11874,19317,320,inf
fgt_[0-150],openb-pod-2008,1,A100,7365,8518,15883,320,inf
fgt_[0-150],openb-pod-2950,1,A100,48212,8518,56730,160,inf
